FOOD_CODE,NUTRIENT,QUANTITY
75,627,-88
79,627,-88
a1361,627,0.04
a1362,627,0.01
a2001,627,0.01
a2002,627,0
a2003,627,0
a7001,627,0
a7021,627,0
a7022,627,0
a7024,627,0
a7026,627,0.04
f0535,627,0.04
f1120,627,0
f1171,627,0
f1201,627,0
f1211,627,0
f1266,627,0
f1294,627,0
f1309,627,0
f1325,627,0
f2268,627,0.01
f2296,627,0
f3016,627,-88
f3025,627,-88
1064,628,0
11018,628,0
11036,628,0
11043,628,0
11062,628,0
11064,628,0
11070,628,0
11099,628,0
11113,628,0
11126,628,0
11127,628,0
11128,628,0
11129,628,-88
11130,628,0
11131,628,0
11133,628,-88
11134,628,0
11135,628,0
11136,628,0
11137,628,0
11143,628,0
11144,628,-99
11145,628,0
11146,628,-88
11147,628,-88
11148,628,0
11149,628,0
11150,628,-88
11151,628,-88
11152,628,0
11153,628,0
11154,628,0
11155,628,-88
11157,628,-88
11167,628,0
11168,628,0
11169,628,0
11183,628,0
11200,628,0
11242,628,0
11310,628,0
11349,628,0
11350,628,0
12001,628,0
12008,628,0
12012,628,0
12018,628,0
12024,628,0
12027,628,0
12037,628,0
12041,628,0
12042,628,0
12097,628,0
12108,628,0
12113,628,0
12116,628,0.04
12130,628,0
12131,628,0
12134,628,0
12147,628,0
12154,628,0
12160,628,0
12185,628,0
12188,628,0
12190,628,0
12194,628,0
12200,628,0
12204,628,0
12206,628,-99
12220,628,0
12247,628,0
12248,628,0
12250,628,0
12283,628,0
12285,628,0.01
12801,628,0
13013,628,0
13022,628,0
13043,628,0
13045,628,0
13046,628,0
13052,628,-88
13065,628,-88
13082,628,-88
13092,628,-88
13113,628,-88
13119,628,0
13133,628,0
13135,628,0
13142,628,0
13166,628,-88
13171,628,-88
13178,628,-88
13193,628,-88
13195,628,-88
13197,628,-88
13201,628,-88
13204,628,-88
13216,628,-88
13221,628,-88
13231,628,-88
13233,628,0
13244,628,-88
13264,628,-88
13266,628,-88
13275,628,0
13285,628,0
13304,628,-88
13313,628,-88
13318,628,-88
13320,628,-88
13344,628,-88
13349,628,-88
13360,628,-88
13369,628,-88
13384,628,-88
13396,628,-88
14013,628,-88
14025,628,0
14031,628,0
14037,628,0
14045,628,0
14096,628,0
14097,628,0
14105,628,0
14109,628,0
14124,628,-88
14153,628,0
14176,628,0
14183,628,0
14191,628,0
14193,628,0
14213,628,0
14231,628,0
14242,628,0
14244,628,-88
14260,628,0
14271,628,-88
14283,628,0
14821,628,0
14829,628,0
14834,628,0
15077,628,0
15078,628,0
15079,628,0
15296,628,0
15297,628,0
15298,628,0
15314,628,0
15330,628,0
16013,628,0.13
16023,628,0.15
16176,628,0.43
16188,628,1.26
16192,628,0.68
16203,628,0.78
16216,628,0.89
16229,628,0.02
16232,628,0.47
16239,628,0.09
16256,628,0.41
16281,628,0.06
16289,628,0.04
16307,628,0.14
17007,628,-88
17008,628,0
17009,628,0
17010,628,0
17013,628,0.06
17015,628,0
17018,628,-88
17019,628,0
17020,628,0
17021,628,0.08
17023,628,0.07
17026,628,0.01
17027,628,0.03
17028,628,-99
17031,628,0
17033,628,0
17034,628,0
17036,628,0
17038,628,0
17039,628,0
17040,628,0
17041,628,0
17042,628,0
17043,628,0
17044,628,0
17045,628,0
17046,628,0
17047,628,0
17063,628,0
17073,628,0
17088,628,0
17094,628,0
17100,628,0
17101,628,0
17117,628,-88
17120,628,0
17133,628,0
17152,628,0
17165,628,0
17175,628,0
17179,628,0
17189,628,0
17211,628,0
17222,628,0
17229,628,0
17236,628,0
17240,628,0
17247,628,0
17250,628,0
17272,628,-88
17284,628,-99
17302,628,0
17316,628,0
17318,628,0
17326,628,0
17338,628,0
17341,628,0
17352,628,0
17380,628,-99
18005,628,0.02
18049,628,0.02
18100,628,0.02
18141,628,0.02
18205,628,0.02
18251,628,0.01
18331,628,-99
18361,628,0.01
18414,628,0.1
18418,628,-88
19008,628,-88
19024,628,0
19029,628,0
19056,628,0
19063,628,0
19067,628,0
19068,628,0
19069,628,0
19077,628,0
19080,628,0
19106,628,0.1
19128,628,0
19135,628,0
19238,628,0
19247,628,0.01
339,628,-88
68,628,-88
75,628,-88
79,628,-88
a1361,628,0
a1362,628,0
a2001,628,0
a2002,628,0
a2003,628,0
a7001,628,0
a7021,628,0.06
a7022,628,0.06
a7024,628,0.01
a7026,628,0.03
f0535,628,0
f1120,628,0
f1171,628,0
f1201,628,0
f1211,628,0
f1266,628,0
f1294,628,0
f1309,628,0
f1325,628,0
f2268,628,0
f2296,628,0
f3016,628,-88
f3025,628,-88
1064,629,0
11018,629,0
11036,629,0
11043,629,0
11062,629,0
11064,629,0
11070,629,0
11099,629,0
11113,629,0
11126,629,0
11127,629,0
11128,629,0
11129,629,-88
11130,629,0
11131,629,0
11133,629,-88
11134,629,0
11135,629,0
11136,629,-99
11137,629,0
11143,629,0
11144,629,-99
11145,629,0
11146,629,-88
11147,629,-88
11148,629,0
11149,629,0
11150,629,-88
11151,629,-88
11152,629,-99
11153,629,0
11154,629,0
11155,629,-88
11157,629,-88
11167,629,0
11168,629,0
11169,629,0
11183,629,0
11200,629,0
11242,629,0
11310,629,0
11349,629,0
11350,629,0
12001,629,0
12008,629,0
12012,629,0
12018,629,0
12024,629,0
12027,629,0
12037,629,0
12041,629,0
12042,629,0
12097,629,0
12108,629,0
12113,629,0
12116,629,0
12130,629,0
12131,629,0
12134,629,0
12147,629,0
12154,629,0
12160,629,0
12185,629,0
12188,629,0
12190,629,0
12194,629,0
12200,629,0
12204,629,0
12206,629,-99
12220,629,0
12247,629,0
12248,629,0
12250,629,0
12283,629,0
12285,629,0
12801,629,0
13013,629,0
13022,629,0
13043,629,0
13045,629,0
13046,629,0
13052,629,-88
13065,629,-88
13082,629,-88
13092,629,-88
13113,629,-88
13119,629,0
13133,629,0
13135,629,0
13142,629,0
13166,629,-88
13171,629,-88
13178,629,-88
13193,629,-88
13195,629,-88
13197,629,-88
13201,629,-88
13204,629,-88
13216,629,-88
13221,629,-88
13231,629,-88
13233,629,0
13244,629,-88
13264,629,-88
13266,629,-88
13275,629,0
13285,629,0
13304,629,-88
13313,629,-88
13318,629,-88
13320,629,-88
13344,629,-88
13349,629,-88
13360,629,-88
13369,629,-88
13384,629,-88
13396,629,-88
14013,629,-88
14025,629,0
14031,629,0
14037,629,0
14045,629,0
14096,629,0
14097,629,0
14105,629,0
14109,629,0
14124,629,-88
14153,629,0
14176,629,0
14183,629,0
14191,629,0
14193,629,0
14213,629,0
14231,629,0
14242,629,0
14244,629,-88
14260,629,0
14271,629,-88
14283,629,0
14821,629,0
14829,629,0
14834,629,0
15077,629,0
15078,629,0
15079,629,0
15296,629,0
15297,629,0
15298,629,0
15314,629,0
15330,629,0
16013,629,0.27
16023,629,0.29
16176,629,0.59
16188,629,1.47
16192,629,1.06
16203,629,1.45
16216,629,0.82
16229,629,0.14
16232,629,0.45
16239,629,0.05
16256,629,0.16
16281,629,0.01
16289,629,0.03
16307,629,0
17007,629,-88
17008,629,0
17009,629,0
17010,629,0
17013,629,0
17015,629,0
17018,629,-88
17019,629,0
17020,629,0
17021,629,0
17023,629,0
17026,629,0
17027,629,0
17028,629,0
17031,629,0
17033,629,0
17034,629,0
17036,629,0
17038,629,0
17039,629,0
17040,629,0
17041,629,0
17042,629,0
17043,629,0
17044,629,0
17045,629,0
17046,629,0
17047,629,0
17063,629,0
17073,629,0
17088,629,0
17094,629,0
17100,629,0
17101,629,0
17117,629,-88
17120,629,0
17133,629,0
17152,629,0
17165,629,0
17175,629,0
17179,629,0
17189,629,0
17211,629,0
17222,629,0
17229,629,0
17236,629,0
17240,629,0
17247,629,0
17250,629,0
17272,629,-88
17284,629,0
17302,629,0
17316,629,0
17318,629,0
17326,629,0
17338,629,0
17341,629,0
17352,629,0
17380,629,0
18005,629,0
18049,629,0
18100,629,0
18141,629,0.01
18205,629,0.09
18251,629,0.01
18331,629,0.03
18361,629,0.03
18414,629,0.13
18418,629,-88
19008,629,-88
19024,629,0
19029,629,0
19056,629,0
19063,629,0
19067,629,0
19068,629,0
19069,629,0
19077,629,0
19080,629,0
19106,629,0.1
19128,629,0
19135,629,0
19238,629,0
19247,629,0
339,629,-88
68,629,-88
75,629,-88
79,629,-88
a1361,629,0
a1362,629,0
a2001,629,0
a2002,629,0
a2003,629,0
a7001,629,0
a7021,629,0
a7022,629,0
a7024,629,0
a7026,629,0
f0535,629,0
f1120,629,0
f1171,629,0
f1201,629,0
f1211,629,0
f1266,629,0
f1294,629,0
f1309,629,0
f1325,629,0
f2268,629,0
f2296,629,0
f3016,629,-88
f3025,629,-88
1064,630,0
11018,630,0
11036,630,0
11043,630,0
11062,630,0
11064,630,0
11070,630,0
11099,630,0
11113,630,0
11126,630,0.02
11127,630,0.02
11128,630,-99
11129,630,0
11130,630,-99
11131,630,-99
11133,630,0
11134,630,0.03
11135,630,-99
11136,630,-99
11137,630,-99
11143,630,0
11144,630,-99
11145,630,-99
11146,630,0
11147,630,0
11148,630,0.01
11149,630,0.01
11150,630,0
11151,630,0
11152,630,-99
11153,630,-99
11154,630,-99
11155,630,0
11157,630,0
11167,630,0.04
11168,630,0
11169,630,0.31
11183,630,0.1
11200,630,0.07
11242,630,0.01
11310,630,0.3
11349,630,0.12
11350,630,0.11
12001,630,-99
12008,630,0.02
12012,630,0.03
12018,630,0.03
12024,630,-99
12027,630,0
12037,630,0.03
12041,630,0.13
12042,630,-99
12097,630,0
12108,630,0
12113,630,0.16
12116,630,0.32
12130,630,0
12131,630,0.16
12134,630,0.56
12147,630,0.03
12154,630,0.13
12160,630,0
12185,630,0.01
12188,630,-99
12190,630,-99
12194,630,0.03
12200,630,0.04
12204,630,0.06
12206,630,0.01
12220,630,0
12247,630,0.04
12248,630,0.04
12250,630,0.01
12283,630,0.2
12285,630,0.2
12801,630,0.01
13013,630,0
13022,630,0.06
13043,630,-99
13045,630,-99
13046,630,-99
13052,630,0
13065,630,0
13082,630,0
13092,630,0
13113,630,0
13119,630,0
13133,630,-99
13135,630,-99
13142,630,-99
13166,630,0
13171,630,0
13178,630,0
13193,630,0
13195,630,0
13197,630,0
13201,630,0
13204,630,0
13216,630,0
13221,630,-88
13231,630,0
13233,630,0
13244,630,0
13264,630,0
13266,630,0
13275,630,0
13285,630,-88
13304,630,0
13313,630,0
13318,630,0
13320,630,0
13344,630,0
13349,630,0
13360,630,0
13369,630,-88
13384,630,0
13396,630,0
14013,630,0
14025,630,0
14031,630,0
14037,630,0
14045,630,0
14096,630,0
14097,630,0
14105,630,0
14109,630,0
14124,630,0
14153,630,0
14176,630,0
14183,630,0
14191,630,0
14193,630,0
14213,630,0
14231,630,0
14242,630,0
14244,630,0
14260,630,0
14271,630,0
14283,630,0
14821,630,0
14829,630,0
14834,630,0
15077,630,0.31
15078,630,0
15079,630,0.02
15296,630,0.24
15297,630,0.31
15298,630,0
15314,630,0
15330,630,0
16013,630,0
16023,630,0.12
16176,630,0
16188,630,0
16192,630,0
16203,630,0
16216,630,0.03
16229,630,0
16232,630,0
16239,630,0
16256,630,0
16281,630,0
16289,630,0.07
16307,630,0.67
17007,630,-88
17008,630,0.38
17009,630,0.38
17010,630,0
17013,630,0.56
17015,630,0.21
17018,630,-88
17019,630,0.98
17020,630,0.35
17021,630,0.15
17023,630,0.14
17026,630,0.33
17027,630,0.27
17028,630,0.2
17031,630,-99
17033,630,-99
17034,630,-99
17036,630,-99
17038,630,-99
17039,630,-99
17040,630,-99
17041,630,-99
17042,630,-99
17043,630,-99
17044,630,-99
17045,630,-99
17046,630,-99
17047,630,-99
17063,630,0
17073,630,0
17088,630,0
17094,630,0.09
17100,630,0.24
17101,630,0
17117,630,-88
17120,630,0.19
17133,630,-88
17152,630,0
17165,630,0
17175,630,0
17179,630,0
17189,630,0
17211,630,0
17222,630,0
17229,630,0
17236,630,0
17240,630,0
17247,630,0
17250,630,0.08
17272,630,-88
17284,630,0.01
17302,630,0.26
17316,630,0.9
17318,630,0.34
17326,630,0.1
17338,630,0
17341,630,0
17352,630,0
17380,630,-99
18005,630,0.54
18049,630,0.05
18100,630,0.73
18141,630,0.11
18205,630,0.04
18251,630,-99
18331,630,0.01
18361,630,0.01
18414,630,0
18418,630,0
19008,630,-88
19024,630,-99
19029,630,0.07
19056,630,0
19063,630,0
19067,630,0.02
19068,630,0.07
19069,630,0.11
19077,630,0.04
19080,630,0
19106,630,0
19128,630,0.14
19135,630,0.29
19238,630,0.05
19247,630,0.05
339,630,-88
68,630,0
75,630,0
79,630,-88
a1361,630,-99
a1362,630,0
a2001,630,0.04
a2002,630,0.02
a2003,630,0
a7001,630,0
a7021,630,0.84
a7022,630,0.84
a7024,630,0.1
a7026,630,0.34
f0535,630,0.07
f1120,630,0
f1171,630,0
f1201,630,0
f1211,630,0
f1266,630,0.01
f1294,630,0
f1309,630,0
f1325,630,0
f2268,630,0.12
f2296,630,0.03
f3016,630,0
f3025,630,0
12147,533,0.2
12147,534,6.8
12147,535,1.1
12147,536,
12147,537,11.33307
12147,538,1.5
12147,539,7.9
13052,530,15.6
13052,531,0
13052,532,0.1
13052,533,360.8
13052,534,-77
13052,535,-77
13052,536,-77
13052,537,797.6153
13052,538,86
13052,539,-77
11200,539,0.469859
12097,519,-88
12097,520,-88
12097,521,-88
12097,522,-88
12097,523,-88
12097,524,-88
12097,530,-88
12097,531,-88
12097,532,-88
12097,533,-88
12097,534,-88
12097,535,-88
12097,536,-88
12097,537,-88
12097,538,-88
12097,539,-88
12108,519,-88
12108,520,-88
12108,521,-88
12108,522,-88
12108,523,-88
12108,524,-88
12108,530,-88
12108,531,-88
12108,532,-88
12108,533,-88
12108,534,-88
12108,535,-88
12108,536,-88
12108,537,-88
12108,538,-88
12108,539,-88
12113,519,0.6
12113,520,0.3
12113,521,0.6
12113,522,
12113,523,1.8
12113,524,1.7
12113,530,0.7
12113,531,0.1
12113,532,0
12113,533,0.1
12113,534,3.2
12113,535,0.9
12113,536,
12113,537,8.314345
12113,538,2.4
12113,539,4.1
12116,519,2.1
12116,520,1.1
12116,521,1.2
12116,522,
12116,523,2.1
12116,524,4
12116,530,0.7
12116,531,0.1
12116,532,0
12116,533,0.1
12116,534,0.9
12116,535,
12116,536,
12116,537,8.189151
12116,538,3.3
12116,539,0.9
13013,519,0.5
13013,520,0
13013,521,0.8
13013,522,
13013,523,0.1
13013,524,1
13013,530,0
13013,531,0.5
13013,532,0
13013,533,0
13013,534,-77
13013,535,-77
13013,536,-77
13013,537,1.950373
13013,538,0.9
13013,539,-77
13022,519,1.6
13022,520,0.4
13022,521,0.9
13022,522,
13022,523,2.2
13022,524,7.4
13022,530,0.4
13022,531,4.8
13022,532,0.2
13022,533,0.3
13022,534,
13022,535,
13022,536,
13022,537,10.80093
13022,538,3.1
13022,539,
11036,519,0.3
11036,520,0
11036,521,2.1
11036,522,0
11036,523,0.5
11036,524,2.2
11036,530,0.2
11036,531,0.7
11036,532,1
11036,533,0
11036,534,-77
11036,535,-77
11036,536,-77
11036,537,4.773859
11036,538,2.6
11036,539,-77
11043,519,0.1
11043,520,
11043,521,0.6
11043,522,
11043,523,0.3
11043,524,1.2
11043,530,0.1
11043,531,0.3
11043,532,0.7
11043,533,0
11043,534,-77
11043,535,-77
11043,536,-77
11043,537,2.012542
11043,538,0.8
11043,539,-77
11018,519,0
11018,520,0.2
11018,521,4.7
11018,522,
11018,523,0.4
11018,524,7
11018,530,0.2
11018,531,5.8
11018,532,0.9
11018,533,0.7
11018,534,-77
11018,535,-77
11018,536,-77
11018,537,12.85598
11018,538,5.1
11018,539,-77
12130,519,2.8
12130,520,1.4
12130,521,0.9
12130,522,
12130,523,3.7
12130,524,5.5
12130,530,1
12130,531,0.2
12130,532,0.1
12130,533,0
12130,534,4.7
12130,535,1.3
12130,536,0
12130,537,16.05212
12130,538,4.6
12130,539,6
12131,519,4.4
12131,520,0.3
12131,521,0.3
12131,522,
12131,523,1.9
12131,524,9.9
12131,530,0.3
12131,531,4.7
12131,532,0.3
12131,533,0.3
12131,534,10.5
12131,535,6.7
12131,536,0
12131,537,29.64406
12131,538,2.2
12131,539,17.2
12134,519,2.4
12134,520,0.2
12134,521,0
12134,522,
12134,523,1.2
12134,524,7.3
12134,530,0.2
12134,531,4.1
12134,532,0.4
12134,533,0.1
12134,534,12.8
12134,535,6.4
12160,519,0.2
12160,520,0.1
12160,521,0.5
12160,522,
12160,523,0.9
12160,524,1.5
12160,530,0.2
12160,531,1.1
12160,532,0
12160,533,0.1
12160,534,6.4
12160,535,1.8
12160,536,0
12160,537,11.14512
12160,538,1.3
12160,539,8.2
13043,519,2.7
13043,520,1.7
13043,521,21.8
13043,522,0
13043,523,0.7
13043,524,4.8
13043,530,0.2
13043,531,0.2
13043,532,0
13043,533,0.4
13043,534,-77
13043,535,-77
13043,536,-77
13043,537,27.65764
13043,538,22.4
13043,539,-77
13045,519,2.7
13045,520,1.7
13045,521,21.8
13045,522,
13045,523,0.7
13045,524,4.8
13045,530,0.2
13045,531,0.2
13045,532,0
13045,533,0.4
13045,534,-77
13045,535,-77
13045,536,-77
13045,537,27.65764
13045,538,22.4
13045,539,-77
13046,519,2.7
13046,520,1.7
13046,521,21.8
13046,522,
13046,523,0.7
13046,524,4.8
13046,530,0.2
13046,531,0.2
13046,532,0
13046,533,0.4
13046,534,-77
13046,535,-77
13046,536,-77
13046,537,27.65764
13046,538,22.4
13046,539,-77
11113,519,333.3
11113,520,209.2
11113,521,19.4
11113,522,0
11113,523,0.5
11113,524,582.4
11113,530,39.3
11113,531,0.3
11113,532,0.2
11113,533,0
11113,534,-77
11113,535,-77
11113,536,-77
11113,537,602.2161
11113,538,19.8
11113,539,-77
12185,519,5.076289
12185,520,2.142907
12185,521,2.032146
12185,522,0.089
12185,523,0.895987
12185,524,9.43682
12185,530,0.71526
12185,531,1.408071
12185,532,0.183293
12185,533,0.00996
12185,534,4.361
12185,535,2.136
12185,536,0.089
12185,537,18.967339
12185,538,2.928134
12185,539,6.586
12188,519,6.6
12188,520,2
12188,521,0.2
12188,522,0.1
12188,523,0.5
12188,524,11.6
12188,530,0.3
12188,531,2.6
12188,532,0.1
12188,533,0
12188,534,5.4
12188,535,1.6
12188,536,0.1
12188,537,19.49872
12188,538,0.8
12188,539,7.1
12190,519,0.6
12190,520,0.2
12190,521,3.4
12190,522,
12190,523,0.7
12190,524,3.7
12190,530,0.3
12190,531,2.6
12190,532,0.1
12190,533,0.2
12190,534,3.6
12190,535,1.6
12190,536,0
12190,537,13.33361
12190,538,4.2
12190,539,5.2
12194,519,0.6
12194,520,0.1
12194,521,1.6
12194,522,
12194,523,1.2
12194,524,1.5
12194,530,0.3
12194,531,0.5
12194,532,0
12194,533,0.1
12194,534,5.1
12194,535,4.6
12194,536,0
12194,537,14.04345
12194,538,2.8
12194,539,9.7
11062,519,0
11062,520,0.1
11062,521,2
11062,522,0
11062,523,0.3
11062,524,0.2
11062,530,0.1
11062,531,0
11062,532,0
11062,533,0
11062,534,-77
11062,535,-77
11062,536,-77
11062,537,2.476414
11062,538,2.3
11062,539,-77
11064,519,0
11064,520,0.3
11242,519,259.336508
11242,520,224.93445
11242,521,12.335546
11242,522,0
11242,523,0.124622
11242,524,518.798294
11242,530,34.128412
11242,531,0.251718
11242,532,0.120645
11242,533,0.442427
11242,534,0
11242,535,0
11242,536,0
11242,537,531.689193
11242,538,12.460169
11242,539,0
12001,519,5.8
12001,520,8
12001,521,0.1
12001,522,
12001,523,0.8
12001,524,14.4
12001,530,0.5
12001,531,0.1
12001,532,0
12001,533,0.1
12001,534,3.5
12001,535,1
12001,536,
12001,537,19.76999
12001,538,0.9
12001,539,4.4
12200,519,8.705488
12200,520,1.741933
12200,521,1.057837
12200,522,
12200,523,2.4
12200,524,10.768988
12200,530,0.3
12200,531,0
12200,532,0.096567
12200,533,0.365336
12200,534,4.39525
12200,535,0.6
12200,536,0
12200,537,19.568045
12200,538,3.457837
12200,539,4.99525
12204,519,5.4
12204,520,0.7
12204,521,1.1
12204,522,
12204,523,1.9
12204,524,6.7
12204,530,0.4
12204,531,0
12204,532,0.1
12204,533,0.3
12204,534,4
12204,535,1.8
12204,536,0
12204,537,15.85098
11064,521,5.9
11064,522,0
11064,523,0.3
11064,524,0.5
11064,530,0.1
11064,531,0
11064,532,0.1
11064,533,0
11064,534,-77
11064,535,-77
11064,536,-77
11064,537,6.680493
11064,538,6.2
11064,539,-77
11070,519,246.4
11070,520,155.4
11070,521,10.1
11070,522,0
11070,523,0.7
11070,524,416.3
11070,530,13.9
11070,531,0
11070,532,0.6
11070,533,0.1
11070,534,-77
11070,535,-77
11070,536,-77
11070,537,427.1595
11070,538,10.8
11070,539,-77
12008,519,2.1
12008,520,1.3
12008,521,0.3
12008,522,
12008,523,0.4
12008,524,3.8
12008,530,0.2
12008,531,0.3
12008,532,0
12008,533,0.1
12008,534,3.1
12008,535,0.8
12008,536,
12008,537,8.48701
12008,538,0.7
12008,539,3.9
12012,519,3
12012,520,2.1
12012,521,0.3
12012,522,
12012,523,0.7
12012,524,5.9
12012,530,0.4
12012,531,0.4
12012,532,0.1
12012,533,0
12012,534,3.8
12012,535,0.7
12012,536,
12012,537,11.55391
12012,538,1.1
12012,539,4.5
12154,519,2.2
12154,520,0.6
12154,521,0
12154,522,
12154,523,3.3
12154,524,7.4
12154,530,3.3
12154,531,1.1
12154,532,0.2
12154,533,0.2
12154,534,7.5
12154,535,1.2
12154,536,
12154,537,19.5549
12154,538,3.3
12154,539,8.7
11099,519,297.6
11099,520,184.5
11099,521,6
11099,522,0
11099,523,0.3
11099,524,518.7
11099,530,27.7
11310,519,3.242817
11310,520,0.740933
11310,521,33.755484
11310,522,0.003811
11310,523,0.8113
11310,524,5.689647
11310,530,0.985849
11310,531,0.503243
11310,532,0.16098
11310,533,0.992573
11310,534,0
11310,535,0
11310,536,0
11310,537,41.226102
11310,538,34.566784
11310,539,0
12204,538,3
12204,539,5.8
12206,519,6.2
12206,520,0.6
12206,521,0.8
12206,522,
12206,523,3.2
12206,524,7.2
12206,530,0.4
12206,531,0
12206,532,0.1
12206,533,0.4
12206,534,4.5
12206,535,0.8
12206,536,0
12206,537,16.87404
12206,538,4
12206,539,5.3
11099,531,8.1
11099,532,0.7
11099,533,0.4
11099,534,-77
11099,535,-77
11099,536,-77
11099,537,525.4419
11099,538,6.3
11099,539,-77
11128,535,-77
11128,536,-77
11128,537,68.32209
11128,538,60.8
11128,539,-77
11129,519,1.1
11129,520,0
11129,521,1.5
11129,522,
11129,523,8
11129,524,6.3
11129,530,4.2
11129,531,0
11129,532,1
11129,533,0
11129,534,-77
11129,535,-77
11129,536,-77
11129,537,15.77883
11129,538,9.5
11129,539,-77
11130,519,0
11130,520,18.9
11130,521,6.1
11130,522,5
11130,523,1.3
11130,524,28.6
11130,530,2.1
11130,531,5.6
11130,532,2
11130,533,5
11130,534,-77
11130,535,-77
11130,536,-77
11130,537,46
11130,538,12.4
11130,539,-77
11131,519,4.5
11131,520,1.6
11131,521,9.6
11131,522,
11131,523,4.4
11131,524,15.2
11131,530,8.6
11131,531,0
11131,532,0.5
11131,533,0
11131,534,-77
11131,535,-77
11131,536,-77
11131,537,29.22318
11131,538,14
11131,539,-77
11133,519,8.8
11133,520,0.1
11133,521,0.1
11133,522,
11133,523,0
11133,524,10.5
11133,530,0.4
11133,531,0
11133,532,1.2
11133,533,0.4
11133,534,-77
11133,535,-77
11133,536,-77
11133,537,11.02607
11133,538,0.1
11133,539,-77
11134,519,0.4
11134,520,0
11134,521,12.2
11134,522,
11134,523,2.1
11134,524,1.4
11134,530,0
11134,531,0
11134,532,1
11134,533,0.6
11134,534,-77
11134,535,-77
11134,536,-77
11134,537,16.30313
11134,538,14.3
11134,539,-77
11135,519,3.4
11135,520,0
11135,521,19.2
11135,522,
11135,523,2.2
11135,524,14.6
11135,530,0.4
11135,531,10.9
11135,532,0
11135,533,0
11135,534,0.7
11135,535,0
11135,536,0
11135,537,36.76479
11135,538,21.5
11135,539,0.7
11136,519,-88
11136,520,-88
11136,521,-88
11136,522,-88
11136,523,-88
11136,524,-88
11136,530,-88
11136,531,-88
11136,532,-88
11136,533,-88
11136,534,-77
11136,535,-77
11136,536,-77
11136,537,-88
11136,538,-88
11136,539,-77
11137,519,2.5
11137,520,0
11137,521,6.8
11137,522,
11137,523,2.6
11137,524,3.7
11137,530,0
11144,538,11.6
11144,539,-77
11145,519,4.6
11145,520,12.5
11145,521,46.5
11145,522,
11145,523,53.2
11145,524,55.7
11145,530,22.4
11145,531,1.1
11145,532,15.1
11145,533,0
11145,534,0
11145,535,0
11145,536,-77
11145,537,155.3736
11145,538,99.7
11145,539,-77
11146,519,3.3
12220,519,2.34897
12220,520,1.341291
12220,521,0.366732
12220,522,0.023129
12220,523,0.662967
12220,524,4.213344
12220,530,0.273106
12220,531,0.203719
12220,532,0.114534
12220,533,0.046258
12220,534,2.016284
12220,535,0.894255
12220,536,0.046258
12220,537,8.325018
12220,538,1.097975
12220,539,2.956797
11146,520,0.1
11146,521,3.2
11146,522,
11146,523,3
11146,524,8.9
11146,530,1.1
11146,531,2.6
11146,532,1.7
11146,533,0.2
11146,534,-77
11146,535,-77
11146,536,-77
11146,537,15.3385
11146,538,6.2
11146,539,-77
11147,519,-88
11147,520,-88
11147,521,-88
11147,522,-88
11147,523,-88
11147,524,-88
11147,530,-88
11147,531,-88
11147,532,-88
11147,533,-88
11147,534,-77
11147,535,-77
11147,536,-77
11147,537,-88
11147,538,-88
11147,539,-77
11148,519,0.7
11148,520,0.2
11148,521,11.5
11148,522,
11148,523,5.4
11148,524,9
11148,530,7
11148,531,0
11148,532,1.2
11148,533,0
11148,534,-77
11148,535,-77
11148,536,-77
11148,537,25.83708
11148,538,16.8
11148,539,-77
11149,519,1.8
11149,520,2.1
11149,521,30
11149,522,
11149,523,0
11149,524,8.1
11149,530,1.8
11149,531,0.3
11149,532,2.1
11149,533,0
11149,534,0
11149,535,0
11149,536,-77
11149,537,38.09708
11149,538,30
11149,539,-77
11150,519,1.9
11150,520,0.9
11150,521,6.4
11150,522,
11150,523,10
11150,524,3.9
11150,530,0.5
11150,531,0.6
11150,532,0
11150,533,0.3
11150,534,0
11150,535,0
11150,536,0
11150,537,20.63009
11150,538,16.4
11150,539,0
11151,519,-88
11151,520,-88
11151,521,-88
11151,522,-88
11151,523,-88
11151,524,-88
11151,530,-88
11151,531,-88
11151,532,-88
11151,533,-88
11151,534,-77
11151,535,-77
11151,536,-77
11151,537,-88
11151,538,-88
11151,539,-77
11152,519,0
11152,520,0.5
11152,521,21.4
11152,522,0
11152,523,1.4
11152,524,9
11152,530,0
11152,531,5.5
11152,532,3
11152,533,5
11152,534,-77
11152,535,-77
11152,536,-77
11152,537,36.75381
11152,538,22.8
11152,539,-77
11153,519,0
11153,520,0
11153,521,2.6
11153,522,
11153,523,11.4
11153,524,6.5
11153,530,5.3
11153,531,0
11153,532,1.2
11153,533,0
11153,534,-77
11153,535,-77
11153,536,-77
11153,537,20.5267
11153,538,14
11153,539,-77
11154,519,10.8
11154,520,3.8
11154,521,17.8
11154,522,0
11154,523,0.4
11154,524,16.7
11154,530,1.6
11154,531,0
11154,532,0.5
11154,533,0.1
11154,534,-77
11154,535,-77
11154,536,-77
11154,537,35.14362
11154,538,18.3
11154,539,-77
11155,519,1.7
11155,520,1.9
11155,521,129.1
11155,522,
11155,523,0
11155,524,8.9
11155,530,1.2
11155,531,1.4
11155,532,2.8
11155,533,0.3
11155,534,-77
11155,535,-77
11155,536,-77
11155,537,138.2996
11155,538,129.1
11155,539,-77
11157,519,3.42
11157,520,0.66
11157,521,20.1
11157,522,0
11157,523,0.18
11157,524,5.28
11157,530,1.02
11157,531,0
11157,532,0.12
